"	75	MURLI ON THE 11TH FLOOR is watching Manohar.  Murli: Go to the Lobby of C BLOCK Tower 6. Put the money in the Lift and wait outside. I will send the proof down. If you get into the lift, I won’t respond.        MANOHAR walks to the designated block and enters.  There is nobody there. But the lift is working. He looks around.   He opens the lift… And puts the BAG inside and shuts the lift.  A beat. And the LIFT STARTS GOING UP.  Manohar watches… the lift crosses First floor and MANOHAR STARTS RUNNING UP…SPRINTING ON THE STAIRS… TAKING TWO OR THREE STEPS AT A TIME…  MANOHAR RACING WITH THE LIFT…   Manohar is on the ninth floor when the lift stops at the 11th FLOOR.   Murli opens the lift and pulls out the BAG as Manohar BURSTS OUT OF THE STAIRCASE brandishing a gun.   HANDS UP ISMAIL!!   MURLI PANICS AND TRIES TO MAKE A DASH FOR THE STAIRS… AS MANOHAR SHOOTS HIM IN THE BACK.   MURLI FALLS… his phone rolls down a step…It’s live.   MANOHAR JUMPS ON HIM IN TRUE COP STYLE AND holds gun to his forehead.  Manohar: Where THE FUCK IS THE EVIDENCE?  MANOHAR GUN BUTTS HIM ACROSS THE FACE.   Murli howls… for Saroja.   WHERE IS THE EVIDENCE SCREAMS MANOHAR…   "
	76	A bleeding Murli says ‘basement …MY SISTER…SAROJA…SHE IS IN THE BASEMENT’   MANOHAR runs to the lift and presses G AS WE CUT TO   INT. BASEMENT. DAY.  SAROJA IN THE BASEMENT… WITH PHONE…   SHE SHOUTS INTO PHONE… MURLI… YOU OK?   MURLI: He has got into the lift. I got the money….  SAROJA smiles…HER HAND ON THE MAINS. SHE SWITCHES OFF THE POWER AND THE LIFT HALTS BETWEEN THE 8TH AND 9TH FLOOR…  MANOHAR PLUNGED INTO DARKNESS.   Manohar PRESSES THE SWITCHES AND BANGS ON THE STEEL DOOR. HIS PHONE SHOWS NO SIGNAL… he pulls out a lighter…  The lighter falls… Manohar gropes for it and bangs the door… FRANTICALLY…gun in hand.  ON BLACK WE HEAR THE STEEL WALLS BANGING….          BACK AT THE HIDEOUT.  Simi is dexterously at the ropes…..  Simi: … by the way what was your plan??  Akash: There’s a balcony out there…..I heard a  pebble drop…..that’s not very high...I can make a rope out of the bedclothes and escape….the station is near…  Simi works on and the knots come loose…Akash leaps up…  He feels his way to the table and starts tearing bedclothes for the rope...  Simi: you forgot my blindfold… 
"	77	 Akash: No…I am not going to take that off.   Simi: You fool…I can guide you….I will still be tied… Come on. They should be back any moment…..  Akash deliberates….Yes….he could require some help.  He goes and takes off her eye tapes…..  Simi looks around wildly…. assessing the situation….. She sees some medical boxes….some  equipment…..  Simi: You will need to cut the bedsheets…..there is a box there….with equipment….maybe a knife or scalpel….. To your right….little left….  Akash gropes for the box. We realize that Simi is guiding him somewhat wrong. A bottle crashes….. Simi: Careful…..the box is on the left….  Meanwhile Simi is inching towards the medicine box which is on the right. But Akash manages to find a large piece of broken glass….He uses it to tear the bedsheet….   Simi:. But you will need another bedsheet….there is one under the bed….  Akash grops as we see Simi reach for a box of tools……near the Operating Table.  …..she tries to get the box open...but it falls and scatters on the  floor…  Akash stops, hearing the noise…  Akash: Simi……(no answer)…fuck…  Akash hurries to the balcony with his ‘rope’…tries tying it around the banister…  "
	78	Simi has picked up a razor thin scalpel….she is  working on her ropes….eyes…set in stone…on Akash…  Akash ties the rope as Simi tries to cut hers….  Akash has tied his rope’s end…he throws it over  and tries to get over….  Footsteps….he turns…he  cannot see……  A solid piece of iron pipe…. catches him by the jaw and he falls…   Simi: (now free and brandishing the weapon)….Bastard….  She hits Akash solidly …..he totters and falls…..AND WE HEAR THE SOUND OF A CAR. Simi stops.  Akash: They are back.  We hold on Akash….Simi has disappeared….  Simi waiting at the door with the weapon.   It’s Dr. Swami. He enters the place…..and is TAKEN BY SURPRISE AS SIMI HITS HIM WITH FULL FORCE.  Simi: (laughs) it’s that fucking doctor…..  Swami tries to crawl and move away….Simi hits him again….and then she throws the iron pipe  away….Akash hears the sound….  Simi picks up a scalpel….Swami screams in fear…  Simi: Where are your kidneys….Should I cut here…?  She swings…Swami screams as the scalpel cuts skin….or should I cut your throat first….  Swami: Listen….please…  
	79	Simi bends down and pulls up Swami…..she is  panting….she laughs…  Simi: Nurse Radha Part Two. Carnage at the clinic….how’s it for a movie name…ehh??  THWACK…..the spade hits her and she falls….Akash stands..  Akash: very bad title….  Simi falls.  The bleeding Doctor removes an injection and sticks it into Simi who is still reeling. Simi goes unconscious. Swami comes and embraces Akash….his mobile rings…Akash laughs..  Akash: Laddoo??  Swami checks…he smiles too….  Swami: heck no…..Saroja….but forget them my boy….I  have a great  surprise….just help me out ..ok…???  CUT TO  INT. MURLI’S AUTO. DAY.   Saroja is driving frantically...a bleeding Murli lies on the backseat… trying to hold the wound….and the bag with the money….…  Murli: (getting weak)..Mausi…my share… give to my mom….  Saroja: (snaps as she cries) ... don’t die ….please please please don’t die….. …..please…  She opens her mouth in wordless crying….swerves madly past a car…  Murli: (tries to smile) you drive better than me…(he faints)   SAROJA AT HOSPITAL  
"	80	The auto screeches into a hospital compound…Saroja leaps in and rushes…  After a while…   Saroja sits with the suitcase clutched…a doctor comes in…he looks grim…  Doctor: I am sorry….he lost too much blood…..but in case…. if you want you can donate his organs….you know….that way….  Saroja screams….. Saroja: Noooo….make him live….just make him leave…..here take all the money I have…please….  She grabs the bag and opens it….tries grabbing a fistful ….the neatly cut bundles of Rs 2000 notes are only a front. Inside, it’s just blank paper….…  Doctor: what the fuck is this??  Saroja looks   at the cut-pieces around…slowly she sits on them…   INT SWAMI’S WAGON.   The car moves…it’s a goods cum multipurpose vehicle and makes noises….As he drives…Swami pants..he looks at Akash and chuckles… even pats him once as the car picks up speed.  Swami: You did a good job there lad…..you won’t regret it…(he fishes out a thermos and drinks from it…hands it over) ..here..have a sip…  Akash: Where..where are we going..?  Swami: We are going to be very rich…that’s where we are going.  (he looks at Akash) there’s a private flight to  Qatar tonight…we are going to Mumbai to meet that…(he fetches a mobile as he speaks…switches it on)…look at this./.oh heck  you cannot see…then listen…  "
	81	Swami puts the mobile on the dashboard and plays…we see an middl eaged Sheik..with a sickly daughter on his lap….speak earnestly on phone..  Sheik: Meet Dr. Nagerkar..he will do the rest..if the liver matches…I promise there will be one million dollars for you tonight…  Swami laughs like a wolf and switches it off…  Swami: that’s 6 crore and more…go figure...will give you one crore … you saved me  and I am a good guy...you can have the best  transplant done in that money…you will also be able to see…. He smacks Akash’s knee in excitement….  Akash: I did not understand….what is it??  Swami: Jackpot dear…the Sheik daughter …she needs a liver transplant… but she has a rare blood group and guess who has that??    Akash: me???  Swami: Arre then how will you get 1 crore…it’s your Lady Macbeth… ehh?? Sweet revenge...what do you say…she takes your eyes…we take her liver for me..and her eyes for you….you will be rich…and maybe see again…  Akash: (stunned) but…that means she will be killed…  Swami:  Well I have not seen many people alive without a liver….have you??...hahahaha….  The car drives…..Akash sits in stunned silence….Swami checks watch…  A new noise adds to the noises of the car….….Swami frowns..he listens..  Swami: Heck..what is that??  He concentrates….then it is heard again…somebody is kicking the floor….Swami sighs..  
	82	Swami: Shit…could not push the full dose in it seems..she has woken up…  He takes the car to the side…and parks.  He switches on the radio…. turns on his seat…reaches out and gets the medical bag.  He opens and takes out a syringe and some vials..  Swami: This will do the trick….Hold this….  Akash: Listen….I have already forwarded the confession….she will be arrested anyway….why don’t we just let her go…?? Swami looks at Akash…. His face changes...  Swami: Let 6 crore walk out of here?? Am I mad??...(he stares) are you feeling sorry for her?? She killed two people...blinded you….and you want her to go free??  Akash:  But…this…this is not right…  Swami: (takes the liquid into the syringe carefully…then looks at Akash and sighs) listen ….the car is parked..and I see a  bus-stand..if you do not want to be a part of this..then just walk out…take a bus and go home with your confession…ok?? I am  letting you go because I am basically a decent man..and because you can’t do fuck to me….you don’t even know who I am  or what I  look like…so take your choice….  (he opens the car door on the other side and steps out…then peeks in)   I understand how you are feeling..but you know what..the world gives a fuck  about how you feel….(he chuckles)   “Eko briksha somarurha nana paksha bihangama / probhate chaw disho janti..ka kossho poribedona” .. birds of all sorts gather for the night on a tree…in the morning..they all go their ways..who weeps for whom??   That is life my dear…..If you need to cry…save the tears for yourself….. The doctor goes out….  Akash sits there….he fumbles around….his hand touches the thermos..he is thinking…..groping for something….his fingers touch the car radio and 
	83	it goes on. “Rafta Rafta dekho aankh meri ladi hai” A Kishore Kumar song from Kahani Kismat Ki….  Akash sits stunned there…we see tears rolling down his eyes…On a close up of his eyes…..we hear the sound of the car dicky opening.   CUT TO:   LONDON OXFORD STREET. DAY.   We see Sophie walking and suddenly she sees a board. She peeps into a PUB. We can hear a melodious piano playing inside…..  The piano melody fills the air. We see fingers playing on it…fast…expert …and the music rises to a crescendo… SUPER: 18 months later….  The music ends…there is clapping…we pull back sharply to see..  Akash in dark goggles plays…there is also a walking stick beside the piano…  The people turns and clap…Akash speaks in a microphone..  Akash: Thank you…thank you…this was a love song composed back in India where I fell in love with a girl….    He goes back to the piano…and tunes….when he hears a voice…  Sophie (VO): So..the con is still on…Congrats nevertheless.. the piece was good….  Akash is surprised…he looks around…his face changes and we SEE Sophie…standing next to the piano….she takes his hand in her grip and shakes… Akash: SOPHIE???  OUTSIDE PUB.  
"	84	Two coffees are drawn and a waiter comes outside and puts them down. They fall quiet….   Sophie is looking at Akash incongruously….beside her….at  a different table sits a guy (RONY) (Somewhere in the conversation he will lean in and show Sophie the watch and she will nod)  They wait as the waiter does some complicated maneuver with the ordered stuff…  Sophie: It’s so unbelievable …. Playing blind for music and then really losing your eyes……And I was so sure you saw me and pulled a fast one with that piece...  Akash: (smiles sadly)…yes...it was like magic…I play and there you are…  Sophie: So Bernstein did not happen??  Akash: No…but I am more prepared this year….let’s see….  The waiter finally retreats….Sophie leans in….her eyes burn in eagerness  Sophie: ………THEN???  Akash takes a breath….  Akash:  Kismet….like you said. That song perhaps saved me…. Sophie: Means what?  ‘Arre Rafta Rafta dekho aankh meri ladi re….’ THE KISHORE KUMAR SONG FILLS THE AIR AS   WE GO BACK TO THE ROAD LEADING TO THE HIGHWAY. FLASHBACK.  A brief flash of what happened…  Swami with injection in hand, opens the car boot. And is viciously slashed by Simi, ….with A RUSTY NUMBER PLATE….. ….  "
	85	Swami holds his throat and collapses……  ….Simi  jumps down…she viciously hits the doc twice…then lifts and pushes his limp body into the dicky. She looks like a woman possessed…..she turns to go…sees the syringe lying on the ground…comes and picks it up…  The music fills the car.   Akash is staring ahead…the car door opens and we see…… SIMI peering in….the injection in her hand….  Akash looks towards the open door…  HE THINKS IT’S DR. SWAMI.  Akash:   Listen…I cannot live if I kill somebody for her eyes….I won’t be able to play music anymore…what I said in that room was just to frighten her…..(he pauses...there is no sound…Simi watching him….Akash speaks again)….and I will not let you harvest her too…for liver…kidney…or whatever….I know enough to bring you to trouble….I suggest you put us both down here and go away….I will not tell about you….  Simi laughs… Akash is bewildered…. Simi gets into the car and starts… the car comes onto the road….she still holds the syringe…  Akash: You!!!!  Simi: I am dropping you after a mile…..find you own way home…seems I have to disappear….thanks to you….  Akash shrinks the furthest corner  Akash: He was trying to harvest us…I tried to save us… (It’s an empty stretch…..Simi halts the car….)... ..  Simi gets out… comes to the other side…opens the door and drags Akash to the middle of the road….  
	86	Akash: No…what are you doing??  Simi stabs Akash with the syringe in his buttocks….presses the liquid in…  Simi: Making it look like an accident…goodbye…  She pushes Akash and goes to the car…she gets in behind the wheel and starts….   Akash feels the world reeling about him…he tries to run...falls…tries to get up….and WHAM….the car has hit into him and gone forward……lifting him and throwing him aside…..  Akash screams……SIMI backs the car and runs over his ankle….Akash screams….  Simi moves the car forward…..Akash gets up…there’s  excruciating pain in one leg..its almost dead….he tries to limp…and screams in pain….he half crawls..half drags himself…but he has come to the middle of the road….  The world is reeling and turning into a vortex around him…he stands…and can hardly hear the car take a U turn and rev up…  Simi sees Akash bang in the line of the car…she bares her teeth…wipes tears of anger from her eyes…revs and revs the car…then changes gear and the car zips forward….  Akash can hear the car come…he can hardly move… he throws  up his hands...in an attempt to save himself….  WHEN  We CUT TO THE PRE TITLES SCENE. THE FARMER HUNTING THE BLIND HARE.   The farmer shoots…. the blind hare takes a running jump…. comes flying and hits the car’s windshield….   
"	87	Simi screams in shock/tries to turn the wheel…the car topples….turns turtle sideways a number of times…hits a milestone and drops in the field below…   Akash is stunned…he calls out..  Akash: Simi… He starts going towards the thud the overturned car made…..when the car explodes…Akash is thrown sideways on the road…  Akash tries to rise…but collapses….  LONDON PUB.  Akash smiles… Sophie stares at him…  Akash: I got my senses back after a couple of days…they said there was an accident…..I was  in Mumbai……thought of going back…but what would I say? Who would believe me?? So I managed to get abroad….     Sophie: That’s why they never found her…she died in the car… wonder how the accident happened…..  Akash finishes his coffee….  Sophie: (pensive) they found Manohar after about a week…he survived but left police….You know…..she was a complete bitch..… you should have taken her eyes…  Akash takes off the glasses and looks at Sophie…his eyes look like they used to…..For a second we wonder, is he blind or can he see?   Akash: (smiles) Do you think it’s easy to be a monster??  Akash claps for the waiter…  The waiter comes out…and hands Akash his cane…. Akash thanks him…We may or may not notice…..there is a hare’s head on the cane…..  Akash: Bye, Sophie….Hope to meet you more often…. "
	88	 CUT TO:  SOPHIE WATCHES….as Akash feels the street and gets down from the curb… he limps in one leg….but his strides are purposeful…he crosses by the zebra….a confident blind man walking down.  A car almost comes on the zebra….and barely misses him…Akash sidesteps instantly and then proceeds on his way again.  RONY:  The cab has come…  INSIDE CAB  Sophie is frowning as the cab pulls out…she turns back to see Akash..one can still see him take a turn …suddenly Sophie shouts..  Sophie: Stop the car…take a turn…go back….  A bewildered driver does that….RONY looks  at Sophie  Ronie: What happened??  Sophie: What if he has lied..what if he can see..what if all he told us did not happen..and he allowed Simi to be  sold and harvested her eyes??  Rony: wow..wow..not so fast….  Sophie: We only have his version of what he said…. what if he has made all up??...maybe it was not co-incidence…he saw me there and played that piece…. ….and you saw him cross that street….how could he side-step that car??   Rony: sometimes these men can hear far more acutely…you see when one organ……  They have arrived at the other side of the road….  Sophie jumps down..peeks in and shouts….  
"	89	Sophie: I need to know whether he is the same person I loved ….or has he become a monster…..   Sophie runs to the square… pigeons fly….she looks everywhere….she sees the evening crowd…but not Akash…   The camera moves to top….now we can see Akash walking by through streets… Sophie is looking for him too but is going further away…  As he walks….in CU we see the bobbing rabbit’s head…and then from top we see Akash hit a beer can on the sidewalk….  On the flying beer can…we cut to:  BLACK.   END TITLES BEGIN… a montage of piano clips of every Indian star who’s ever done a piano song…right from Saigal to Bhagwan to Dev Anand and Shammi Kapoor,Shashi Kapoor, and Raj Kapoor and Rajesh Khanna and Dharmendra and Vinod Mehra and Sunil Dutt and Raj Babbar and  Ashok Kumar and Rajendra Kumar and more and finally Pramod Sinha from a vintage film playing the piano….  He looks into camera and smiles.   FIN  	 "
